"Entry.name" "Gene.names"
"4197" "CX028_HUMAN" "CXorf28"
"4198" "CX030_HUMAN" "CXorf30"
"4199" "CX031_HUMAN" "CXorf31"
"4200" "CX038_HUMAN" "CXorf38"
"4201" "CX042_HUMAN" "NKAPP1 CXorf42"
"4202" "CX048_HUMAN" "CXorf48"
"4203" "CX049_HUMAN" "CXorf49; CXorf49B"
"4204" "CX04A_HUMAN" "CXorf40A CXorf40 EOLA1"
"4205" "CX04B_HUMAN" "CXorf40B"
"4206" "CX056_HUMAN" "CXorf56"
"4207" "CX057_HUMAN" "CXorf57"
"4208" "CX058_HUMAN" "CXorf58"
"4209" "CX062_HUMAN" "LINC00269 CXorf62 NCRNA00269"
"4210" "CX064_HUMAN" "CXorf64"
"4211" "CX065_HUMAN" "CXorf65"
"4212" "CX066_HUMAN" "CXorf66"
"4213" "CX067_HUMAN" "CXorf67"
"4214" "CX3C1_HUMAN" "CX3CR1 CMKBRL1 GPR13"
"4215" "CX6A1_HUMAN" "COX6A1 COX6AL"
"4216" "CX6A2_HUMAN" "COX6A2 COX6A COX6AH"
"4217" "CX6B1_HUMAN" "COX6B1 COX6B"
"4218" "CX6B2_HUMAN" "COX6B2"
"4219" "CX7A1_HUMAN" "COX7A1 COX7AH"
"4220" "CX7A2_HUMAN" "COX7A2 COX7AL"
"4221" "CX7B2_HUMAN" "COX7B2"
"4222" "CXA10_HUMAN" "GJA10 CX62"
"4223" "CXA1_HUMAN" "GJA1 GJAL"
"4224" "CXA3_HUMAN" "GJA3"
"4225" "CXA4_HUMAN" "GJA4"
"4226" "CXA5_HUMAN" "GJA5"
"4227" "CXA8_HUMAN" "GJA8"
"4228" "CXA9_HUMAN" "GJA9 GJA10"
"4229" "CXAR_HUMAN" "CXADR CAR"
"4230" "CXB1_HUMAN" "GJB1 CX32"
"4231" "CXB2_HUMAN" "GJB2"
"4232" "CXB3_HUMAN" "GJB3 CX31"
"4233" "CXB4_HUMAN" "GJB4"
"4234" "CXB5_HUMAN" "GJB5"
"4235" "CXB6_HUMAN" "GJB6"
"4236" "CXB7_HUMAN" "GJB7 CX25"
"4237" "CXCL2_HUMAN" "CXCL2 GRO2 GROB MIP2A SCYB2"
"4238" "CXCL3_HUMAN" "CXCL3 GRO3 GROG SCYB3"
"4239" "CXCL5_HUMAN" "CXCL5 ENA78 SCYB5"
"4240" "CXCL6_HUMAN" "CXCL6 GCP2 SCYB6"
"4241" "CXCL7_HUMAN" "PPBP CTAP3 CXCL7 SCYB7 TGB1 THBGB1"
"4242" "CXCL9_HUMAN" "CXCL9 CMK MIG SCYB9"
"4243" "CXCR1_HUMAN" "CXCR1 CMKAR1 IL8RA"
"4244" "CXCR2_HUMAN" "CXCR2 IL8RB"
"4245" "CXCR3_HUMAN" "CXCR3 GPR9"
"4246" "CXCR4_HUMAN" "CXCR4"
"4247" "CXCR5_HUMAN" "CXCR5 BLR1 MDR15"
"4248" "CXCR6_HUMAN" "CXCR6 BONZO STRL33 TYMSTR"
"4249" "CXCR7_HUMAN" "CXCR7 CMKOR1 GPR159 RDC1"
"4250" "CXD2_HUMAN" "GJD2 GJA9"
"4251" "CXD3_HUMAN" "GJD3 GJA11 GJC1"
"4252" "CXD4_HUMAN" "GJD4 CX40.1"
"4253" "CXE1_HUMAN" "GJE1"
"4254" "CXG1_HUMAN" "GJC1 GJA7"
"4255" "CXG2_HUMAN" "GJC2 GJA12"
"4256" "CXG3_HUMAN" "GJC3 GJE1"
"4257" "CXL10_HUMAN" "CXCL10 INP10 SCYB10"
"4258" "CXL11_HUMAN" "CXCL11 ITAC SCYB11 SCYB9B"
"4259" "CXL13_HUMAN" "CXCL13 BCA1 BLC SCYB13"
"4260" "CXL14_HUMAN" "CXCL14 MIP2G NJAC SCYB14 PSEC0212 UNQ240/PRO273"
"4261" "CXL16_HUMAN" "CXCL16 SCYB16 SRPSOX UNQ2759/PRO6714"
"4262" "CXX1_HUMAN" "FAM127A CXX1 MAR8 MAR8C MART8 hucep-5"
"4263" "CXXC1_HUMAN" "CXXC1 CFP1 CGBP PCCX1 PHF18"
"4264" "CXXC4_HUMAN" "CXXC4 IDAX"
"4265" "CXXC5_HUMAN" "CXXC5 HSPC195 TCCCIA00297"
"4266" "CY017_HUMAN" "CYorf17"
"4267" "CY15B_HUMAN" "CYorf15B"
"4268" "CY1_HUMAN" "CYC1"
"4269" "CY24A_HUMAN" "CYBA"
"4270" "CY24B_HUMAN" "CYBB NOX2"
"4271" "CY561_HUMAN" "CYB561"
"4272" "CYAC3_HUMAN" "CYBASC3 LCYTB PSEC0259"
"4273" "CYB5B_HUMAN" "CYB5B CYB5M OMB5"
"4274" "CYB5_HUMAN" "CYB5A CYB5"
"4275" "CYBP_HUMAN" "CACYBP S100A6BP SIP PNAS-107"
"4276" "CYBR1_HUMAN" "CYBRD1 DCYTB FRRS3"
"4277" "CYB_HUMAN" "MT-CYB COB CYTB MTCYB"
"4278" "CYC_HUMAN" "CYCS CYC"
"4279" "CYFP1_HUMAN" "CYFIP1 KIAA0068"
"4280" "CYFP2_HUMAN" "CYFIP2 KIAA1168 PIR121"
"4281" "CYGB_HUMAN" "CYGB STAP"
"4282" "CYH1_HUMAN" "CYTH1 D17S811E PSCD1"
"4283" "CYH2_HUMAN" "CYTH2 ARNO PSCD2 PSCD2L"
"4284" "CYH3_HUMAN" "CYTH3 ARNO3 GRP1 PSCD3"
"4285" "CYH4_HUMAN" "CYTH4 CYT4 PSCD4"
"4286" "CYHR1_HUMAN" "CYHR1 KIAA0496"
"4287" "CYLC1_HUMAN" "CYLC1 CYL CYL1"
"4288" "CYLC2_HUMAN" "CYLC2 CYL2"
"4289" "CYLD_HUMAN" "CYLD CYLD1 KIAA0849 HSPC057"
"4290" "CYR61_HUMAN" "CYR61 CCN1 GIG1 IGFBP10"
"4291" "CYS1_HUMAN" "CYS1"
"4292" "CYTA_HUMAN" "CSTA STF1 STFA"
"4293" "CYTB_HUMAN" "CSTB CST6 STFB"
"4294" "CYTC_HUMAN" "CST3"
"4295" "CYTD_HUMAN" "CST5"
"4296" "CYTF_HUMAN" "CST7"
"4297" "CYTIP_HUMAN" "CYTIP PSCDBP"
"4298" "CYTL1_HUMAN" "CYTL1 C4orf4 UNQ1942/PRO4425"
"4299" "CYTM1_HUMAN" "CYSTM1 C5orf32 ORF1-FL49"
"4300" "CYTM_HUMAN" "CST6"
"4301" "CYTN_HUMAN" "CST1"
"4302" "CYTSA_HUMAN" "SPECC1L CYTSA KIAA0376"
"4303" "CYTSB_HUMAN" "SPECC1 CYTSB NSP5"
"4304" "CYTS_HUMAN" "CST4"
"4305" "CYTT_HUMAN" "CST2"
"4306" "CYYR1_HUMAN" "CYYR1 C21orf95"
"4307" "D103A_HUMAN" "DEFB103A BD3 DEFB103 DEFB3; DEFB103B"
"4308" "D104A_HUMAN" "DEFB104A DEFB104 DEFB4; DEFB104B"
"4309" "D105A_HUMAN" "DEFB105A BD5 DEFB105 DEFB5; DEFB105B"
"4310" "D106A_HUMAN" "DEFB106A BD6 DEFB106 DEFB6; DEFB106B"
"4311" "D107A_HUMAN" "DEFB107A DEFB107 DEFB7; DEFB107B"
"4312" "D108A_HUMAN" "DEFB108P1 DEFB108A; DEFB108P2"
"4313" "D108B_HUMAN" "DEFB108B DEFB108 DEFB8"
"4314" "D108C_HUMAN" ""
"4315" "D10OS_HUMAN" "DNAH10OS"
"4316" "D11L8_HUMAN" "DDX11L8"
"4317" "D19L1_HUMAN" "DPY19L1 GA0500 KIAA0877"
"4318" "D19L2_HUMAN" "DPY19L2 UNQ3127/PRO10284"
"4319" "D19L3_HUMAN" "DPY19L3"
"4320" "D19L4_HUMAN" "DPY19L4"
"4321" "D19P1_HUMAN" "DPY19L2P1"
"4322" "D19P2_HUMAN" "DPY19L2P2"
"4323" "D2HDH_HUMAN" "D2HGDH D2HGD"
"4324" "D39U1_HUMAN" "SDR39U1 C14orf124 HCDI"
"4325" "D42E1_HUMAN" "SDR42E1 HSPC105"
"4326" "D42E2_HUMAN" "SDR42E2"
"4327" "DAAF1_HUMAN" "DNAAF1 LRRC50"
"4328" "DAAF3_HUMAN" "DNAAF3 C19orf51"
"4329" "DAAM1_HUMAN" "DAAM1 KIAA0666"
"4330" "DAAM2_HUMAN" "DAAM2 KIAA0381"
"4331" "DAB1_HUMAN" "DAB1"
"4332" "DAB2P_HUMAN" "DAB2IP AF9Q34 AIP1 KIAA1743"
"4333" "DAB2_HUMAN" "DAB2 DOC2"
"4334" "DACH1_HUMAN" "DACH1 DACH"
"4335" "DACH2_HUMAN" "DACH2"
"4336" "DACT1_HUMAN" "DACT1 DPR1 HNG3"
"4337" "DACT2_HUMAN" "DACT2 C6orf116 PP13671"
"4338" "DACT3_HUMAN" "DACT3 RRR1"
"4339" "DAD1_HUMAN" "DAD1"
"4340" "DAF_HUMAN" "CD55 CR DAF"
"4341" "DAG1_HUMAN" "DAG1"
"4342" "DALD3_HUMAN" "DALRD3"
"4343" "DANCR_HUMAN" "DANCR ANCR KIAA0114 SNHG13"
"4344" "DAND5_HUMAN" "DAND5 CER2 CKTSF1B3 GREM3 SP1"
"4345" "DAOA_HUMAN" "DAOA G72"
"4346" "DAP1_HUMAN" "DAP DAP1"
"4347" "DAPK1_HUMAN" "DAPK1 DAPK"
"4348" "DAPK2_HUMAN" "DAPK2"
"4349" "DAPK3_HUMAN" "DAPK3 ZIPK"
"4350" "DAPL1_HUMAN" "DAPL1 EEDA"
"4351" "DAPLE_HUMAN" "CCDC88C DAPLE KIAA1509"
"4352" "DAPP1_HUMAN" "DAPP1 BAM32 HSPC066"
"4353" "DAS1_HUMAN" "DNAJC9-AS1 C10orf103"
"4354" "DAXX_HUMAN" "DAXX BING2 DAP6"
"4355" "DAZ1_HUMAN" "DAZ1 DAZ SPGY"
"4356" "DAZ2_HUMAN" "DAZ2"
"4357" "DAZ3_HUMAN" "DAZ3"
"4358" "DAZ4_HUMAN" "DAZ4"
"4359" "DAZL_HUMAN" "DAZL DAZH DAZL1 DAZLA SPGYLA"
"4360" "DAZP1_HUMAN" "DAZAP1"
"4361" "DAZP2_HUMAN" "DAZAP2 KIAA0058"
"4362" "DB109_HUMAN" "DEFB109P1 DEFB109 DEFB109A; DEFB109P1B"
"4363" "DB110_HUMAN" "DEFB110 DEFB10 DEFB11 DEFB111"
"4364" "DB112_HUMAN" "DEFB112 DEFB12"
"4365" "DB113_HUMAN" "DEFB113 DEFB13"
"4366" "DB114_HUMAN" "DEFB114 DEFB14"
"4367" "DB115_HUMAN" "DEFB115 DEFB15"
"4368" "DB116_HUMAN" "DEFB116 DEFB16"
"4369" "DB118_HUMAN" "DEFB118 C20orf63 DEFB18 ESC42"
"4370" "DB119_HUMAN" "DEFB119 DEFB120 DEFB19 DEFB20 UNQ2449/PRO5729"
"4371" "DB121_HUMAN" "DEFB121 DEFB21"
"4372" "DB123_HUMAN" "DEFB123 DEFB23 UNQ1963/PRO4485"
"4373" "DB124_HUMAN" "DEFB124 DEFB24"
"4374" "DB125_HUMAN" "DEFB125 DEFB25"
"4375" "DB126_HUMAN" "DEFB126 C20orf8 DEFB26"
"4376" "DB127_HUMAN" "DEFB127 C20orf73 DEFB27 UNQ1956/PRO6071"
"4377" "DB128_HUMAN" "DEFB128 DEFB28"
"4378" "DB129_HUMAN" "DEFB129 C20orf87 DEFB29 UNQ5794/PRO19599"
"4379" "DB130_HUMAN" "DEFB130 DEFB30; DEFB130L"
"4380" "DB131_HUMAN" "DEFB131 DEFB31"
"4381" "DB132_HUMAN" "DEFB132 DEFB32 UNQ827/PRO1754"
"4382" "DB133_HUMAN" "DEFB133"
"4383" "DB134_HUMAN" "DEFB134"
"4384" "DB135_HUMAN" "DEFB135"
"4385" "DB136_HUMAN" "DEFB136"
"4386" "DBC1_HUMAN" "DBC1 DBCCR1 FAM5A IB3089A"
"4387" "DBF4A_HUMAN" "DBF4 ASK DBF4A ZDBF1"
"4388" "DBF4B_HUMAN" "DBF4B ASKL1 DRF1"
"4389" "DBLOH_HUMAN" "DIABLO SMAC"
"4390" "DBND1_HUMAN" "DBNDD1"
"4391" "DBND2_HUMAN" "DBNDD2 C20orf35"
"4392" "DBNL_HUMAN" "DBNL CMAP SH3P7 PP5423"
"4393" "DBPA_HUMAN" "CSDA DBPA"
"4394" "DBP_HUMAN" "DBP"
"4395" "DBR1_HUMAN" "DBR1"
"4396" "DBX1_HUMAN" "DBX1"
"4397" "DBX2_HUMAN" "DBX2"
"4398" "DC121_HUMAN" "DCAF12L1 WDR40B"
"4399" "DC122_HUMAN" "DCAF12L2 WDR40C"
"4400" "DC1I1_HUMAN" "DYNC1I1 DNCI1 DNCIC1"
"4401" "DC1I2_HUMAN" "DYNC1I2 DNCI2 DNCIC2"
"4402" "DC1L1_HUMAN" "DYNC1LI1 DNCLI1"
"4403" "DC1L2_HUMAN" "DYNC1LI2 DNCLI2 LIC2"
"4404" "DC2L1_HUMAN" "DYNC2LI1 D2LIC LIC3 CGI-60"
"4405" "DC4L1_HUMAN" "DCAF4L1 WDR21B"
"4406" "DC4L2_HUMAN" "DCAF4L2 WDR21C"
"4407" "DC8L1_HUMAN" "DCAF8L1 WDR42B"
"4408" "DC8L2_HUMAN" "DCAF8L2 WDR42C"
"4409" "DCA10_HUMAN" "DCAF10 WDR32"
"4410" "DCA11_HUMAN" "DCAF11 WDR23 GL014 PRO2389"
"4411" "DCA12_HUMAN" "DCAF12 KIAA1892 TCC52 WDR40A"
"4412" "DCA13_HUMAN" "DCAF13 WDSOF1 HSPC064"
"4413" "DCA15_HUMAN" "DCAF15 C19orf72"
"4414" "DCA16_HUMAN" "DCAF16 C4orf30"
"4415" "DCA17_HUMAN" "DCAF17 C2orf37"
"4416" "DCAF4_HUMAN" "DCAF4 WDR21 WDR21A"
"4417" "DCAF5_HUMAN" "DCAF5 BCRG2 KIAA1824 WDR22"
"4418" "DCAF6_HUMAN" "DCAF6 IQWD1 MSTP055"
"4419" "DCAF7_HUMAN" "DCAF7 HAN11 WDR68"
"4420" "DCAF8_HUMAN" "DCAF8 H326 WDR42A"
"4421" "DCAKD_HUMAN" "DCAKD"
"4422" "DCAM_HUMAN" "AMD1 AMD"
"4423" "DCBD1_HUMAN" "DCBLD1"
"4424" "DCBD2_HUMAN" "DCBLD2 CLCP1 ESDN"
"4425" "DCC1_HUMAN" "DSCC1 DCC1 UNQ9337/PRO34008"
"4426" "DCC_HUMAN" "DCC IGDCC1"
"4427" "DCD2B_HUMAN" "DCDC2B"
"4428" "DCD2C_HUMAN" "DCDC2C"
"4429" "DCDC1_HUMAN" "DCDC1"
"4430" "DCDC2_HUMAN" "DCDC2 KIAA1154 RU2"
"4431" "DCDC5_HUMAN" "DCDC5 KIAA1493"
"4432" "DCD_HUMAN" "DCD AIDD DSEP"
"4433" "DCE1_HUMAN" "GAD1 GAD GAD67"
"4434" "DCE2_HUMAN" "GAD2 GAD65"
"4435" "DCHS_HUMAN" "HDC"
"4436" "DCK_HUMAN" "DCK"
"4437" "DCLK1_HUMAN" "DCLK1 DCAMKL1 DCDC3A KIAA0369"
"4438" "DCLK2_HUMAN" "DCLK2 DCAMKL2 DCDC3B DCK2"
"4439" "DCLK3_HUMAN" "DCLK3 DCAMKL3 DCDC3C KIAA1765"
"4440" "DCMC_HUMAN" "MLYCD"
"4441" "DCNL1_HUMAN" "DCUN1D1 DCUN1L1 RP42 SCCRO"
"4442" "DCNL2_HUMAN" "DCUN1D2 C13orf17 DCUN1L2"
"4443" "DCNL3_HUMAN" "DCUN1D3"
"4444" "DCNL4_HUMAN" "DCUN1D4 KIAA0276"
"4445" "DCNL5_HUMAN" "DCUN1D5"
"4446" "DCNP1_HUMAN" "DCNP1 C5orf20"
"4447" "DCOR_HUMAN" "ODC1"
"4448" "DCP1A_HUMAN" "DCP1A SMIF"
"4449" "DCP1B_HUMAN" "DCP1B"
"4450" "DCP2_HUMAN" "DCP2 NUDT20"
"4451" "DCPS_HUMAN" "DCPS DCS1 HINT5 HSPC015"
"4452" "DCR1A_HUMAN" "DCLRE1A KIAA0086 SNM1 SNM1A"
"4453" "DCR1B_HUMAN" "DCLRE1B SNM1B"
"4454" "DCR1C_HUMAN" "DCLRE1C ARTEMIS ASCID SCIDA SNM1C"
"4455" "DCST1_HUMAN" "DCST1"
"4456" "DCST2_HUMAN" "DCST2"
"4457" "DCSTP_HUMAN" "DCSTAMP TM7SF4"
"4458" "DCTD_HUMAN" "DCTD"
"4459" "DCTN1_HUMAN" "DCTN1"
"4460" "DCTN2_HUMAN" "DCTN2 DCTN50"
"4461" "DCTN3_HUMAN" "DCTN3 DCTN22"
"4462" "DCTN4_HUMAN" "DCTN4"
"4463" "DCTN5_HUMAN" "DCTN5"
"4464" "DCTN6_HUMAN" "DCTN6 WS3"
"4465" "DCTP1_HUMAN" "DCTPP1 XTP3TPA CDA03"
"4466" "DCUP_HUMAN" "UROD"
"4467" "DCXR_HUMAN" "DCXR"
"4468" "DCX_HUMAN" "DCX DBCN LISX"
"4469" "DD19A_HUMAN" "DDX19A DDX19L"
"4470" "DD19B_HUMAN" "DDX19B DBP5 DDX19 TDBP"
"4471" "DDA1_HUMAN" "DDA1 C19orf58 PCIA1"
"4472" "DDAH1_HUMAN" "DDAH1 DDAH"
"4473" "DDAH2_HUMAN" "DDAH2 DDAH G6A NG30"
"4474" "DDB1_HUMAN" "DDB1 XAP1"
"4475" "DDB2_HUMAN" "DDB2"
"4476" "DDC_HUMAN" "DDC AADC"
"4477" "DDHD1_HUMAN" "DDHD1 KIAA1705"
"4478" "DDHD2_HUMAN" "DDHD2 KIAA0725 SAMWD1"
"4479" "DDI1_HUMAN" "DDI1"
"4480" "DDI2_HUMAN" "DDI2"
"4481" "DDIT3_HUMAN" "DDIT3 CHOP CHOP10 GADD153"
"4482" "DDIT4_HUMAN" "DDIT4 REDD1 RTP801"
"4483" "DDR1_HUMAN" "DDR1 CAK EDDR1 NEP NTRK4 PTK3A RTK6 TRKE"
"4484" "DDR2_HUMAN" "DDR2 NTRKR3 TKT TYRO10"
"4485" "DDRGK_HUMAN" "DDRGK1 C20orf116"
"4486" "DDT4L_HUMAN" "DDIT4L REDD2 RTP801L"
"4487" "DDTL_HUMAN" "DDTL"
"4488" "DDX10_HUMAN" "DDX10"
"4489" "DDX11_HUMAN" "DDX11 CHL1 CHLR1 KRG2"
"4490" "DDX12_HUMAN" "DDX12P CHLR2 DDX12"
"4491" "DDX17_HUMAN" "DDX17"
"4492" "DDX18_HUMAN" "DDX18"
"4493" "DDX1_HUMAN" "DDX1"
"4494" "DDX20_HUMAN" "DDX20 DP103 GEMIN3"
"4495" "DDX21_HUMAN" "DDX21"
"4496" "DDX23_HUMAN" "DDX23"
"4497" "DDX24_HUMAN" "DDX24"
"4498" "DDX25_HUMAN" "DDX25 GRTH"
"4499" "DDX27_HUMAN" "DDX27 RHLP HSPC259 PP3241"
"4500" "DDX28_HUMAN" "DDX28 MDDX28"
"4501" "DDX31_HUMAN" "DDX31"
"4502" "DDX3X_HUMAN" "DDX3X DBX DDX3"
"4503" "DDX3Y_HUMAN" "DDX3Y DBY"
"4504" "DDX41_HUMAN" "DDX41 ABS"
"4505" "DDX42_HUMAN" "DDX42"
"4506" "DDX43_HUMAN" "DDX43 HAGE"
"4507" "DDX46_HUMAN" "DDX46 KIAA0801"
"4508" "DDX47_HUMAN" "DDX47"
"4509" "DDX49_HUMAN" "DDX49"
"4510" "DDX4_HUMAN" "DDX4 VASA"
"4511" "DDX50_HUMAN" "DDX50"
"4512" "DDX51_HUMAN" "DDX51"
"4513" "DDX52_HUMAN" "DDX52 ROK1 HUSSY-19"
"4514" "DDX53_HUMAN" "DDX53 CAGE"
"4515" "DDX54_HUMAN" "DDX54"
"4516" "DDX55_HUMAN" "DDX55 KIAA1595"
"4517" "DDX56_HUMAN" "DDX56 DDX21 NOH61"
"4518" "DDX58_HUMAN" "DDX58"
"4519" "DDX59_HUMAN" "DDX59 ZNHIT5"
"4520" "DDX5_HUMAN" "DDX5 G17P1 HELR HLR1"
"4521" "DDX60_HUMAN" "DDX60"
"4522" "DDX6L_HUMAN" "DDX60L"
"4523" "DDX6_HUMAN" "DDX6 HLR2 RCK"
"4524" "DEAF1_HUMAN" "DEAF1 SPN ZMYND5"
"4525" "DEC1_HUMAN" "DEC1 CTS9"
"4526" "DECR2_HUMAN" "DECR2 PDCR"
"4527" "DECR_HUMAN" "DECR1 DECR"
"4528" "DEDD2_HUMAN" "DEDD2 FLAME3 PSEC0004"
"4529" "DEDD_HUMAN" "DEDD DEDPRO1 DEFT KE05"
"4530" "DEF1_HUMAN" "DEFA1 DEF1 DEFA2 MRS; DEFA1B"
"4531" "DEF3_HUMAN" "DEFA3 DEF3"
"4532" "DEF4_HUMAN" "DEFA4 DEF4"
"4533" "DEF5_HUMAN" "DEFA5 DEF5"
"4534" "DEF6_HUMAN" "DEFA6 DEF6"
"4535" "DEFB1_HUMAN" "DEFB1 BD1 HBD1"
"4536" "DEFI6_HUMAN" "DEF6 IBP"
"4537" "DEFI8_HUMAN" "DEF8"
"4538" "DEFM_HUMAN" "PDF PDF1A"
"4539" "DEGS1_HUMAN" "DEGS1 DES1 MLD MIG15"
"4540" "DEGS2_HUMAN" "DEGS2 C14orf66"
"4541" "DEK_HUMAN" "DEK"
"4542" "DELE_HUMAN" "KIAA0141 DELE"
"4543" "DEMA_HUMAN" "EPB49 DMT"
"4544" "DEN1A_HUMAN" "DENND1A FAM31A KIAA1608"
"4545" "DEN1B_HUMAN" "DENND1B C1orf218 FAM31B"
"4546" "DEN1C_HUMAN" "DENND1C FAM31C"
"4547" "DEN2A_HUMAN" "DENND2A KIAA1277"
"4548" "DEN2C_HUMAN" "DENND2C"
"4549" "DEN2D_HUMAN" "DENND2D"
"4550" "DEN4B_HUMAN" "DENND4B KIAA0476"
"4551" "DEN4C_HUMAN" "DENND4C C9orf55 C9orf55B"
"4552" "DEN5A_HUMAN" "DENND5A KIAA1091 RAB6IP1"
"4553" "DEN5B_HUMAN" "DENND5B"
"4554" "DEN6A_HUMAN" "DENND6A FAM116A"
"4555" "DEN6B_HUMAN" "DENND6B FAM116B"
"4556" "DEND3_HUMAN" "DENND3 KIAA0870"
"4557" "DEND_HUMAN" "DDN KIAA0749"
"4558" "DENR_HUMAN" "DENR DRP1 H14"
"4559" "DEOC_HUMAN" "DERA CGI-26"
"4560" "DEP1A_HUMAN" "DEPDC1 DEPDC1A"
"4561" "DEP1B_HUMAN" "DEPDC1B XTP8"
"4562" "DEPD4_HUMAN" "DEPDC4"
"4563" "DEPD5_HUMAN" "DEPDC5 KIAA0645"
"4564" "DEPD7_HUMAN" "DEPDC7"
"4565" "DEPP_HUMAN" "DEPP C10orf10 FIG"
"4566" "DERL1_HUMAN" "DERL1 DER1 UNQ243/PRO276"
"4567" "DERL2_HUMAN" "DERL2 DER2 FLANA CGI-101 SBBI53"
"4568" "DERL3_HUMAN" "DERL3 C22orf14 DER3 LLN2"
"4569" "DERM_HUMAN" "DPT"
"4570" "DESI1_HUMAN" "DESI1 FAM152B PPPDE2"
"4571" "DESI2_HUMAN" "DESI2 C1orf121 FAM152A PPPDE1 CGI-146 PNAS-4"
"4572" "DESM_HUMAN" "DES"
"4573" "DESP_HUMAN" "DSP"
"4574" "DEST_HUMAN" "DSTN ACTDP DSN"
"4575" "DET1_HUMAN" "DET1"
"4576" "DEXI_HUMAN" "DEXI MYLE"
"4577" "DFB4A_HUMAN" "DEFB4A DEFB102 DEFB2 DEFB4; DEFB4B"
"4578" "DFFA_HUMAN" "DFFA DFF1 DFF45 H13"
"4579" "DFFB_HUMAN" "DFFB CAD DFF2 DFF40"
"4580" "DFNA5_HUMAN" "DFNA5 ICERE1"
"4581" "DG2L6_HUMAN" "DGAT2L6 DC3"
"4582" "DG2L7_HUMAN" "DGAT2L7P"
"4583" "DGAT1_HUMAN" "DGAT1 AGRP1 DGAT"
"4584" "DGAT2_HUMAN" "DGAT2 HMFN1045 UNQ738/PRO1433"
"4585" "DGC14_HUMAN" "DGCR14 DGCR13 DGSH DGSI ES2"
"4586" "DGC6L_HUMAN" "DGCR6L"
"4587" "DGCR6_HUMAN" "DGCR6"
"4588" "DGCR8_HUMAN" "DGCR8 C22orf12 DGCRK6 LP4941"
"4589" "DGKA_HUMAN" "DGKA DAGK DAGK1"
"4590" "DGKB_HUMAN" "DGKB DAGK2 KIAA0718"
"4591" "DGKD_HUMAN" "DGKD KIAA0145"
"4592" "DGKE_HUMAN" "DGKE DAGK5"
"4593" "DGKG_HUMAN" "DGKG DAGK3"
"4594" "DGKH_HUMAN" "DGKH"
"4595" "DGKI_HUMAN" "DGKI"
"4596" "DGKK_HUMAN" "DGKK"
"4597" "DGKQ_HUMAN" "DGKQ DAGK4"
"4598" "DGKZ_HUMAN" "DGKZ DAGK6"
"4599" "DGLA_HUMAN" "DAGLA C11orf11 KIAA0659 NSDDR"
"4600" "DGLB_HUMAN" "DAGLB"
"4601" "DGUOK_HUMAN" "DGUOK DGK"
"4602" "DHAK_HUMAN" "DAK"
"4603" "DHAS1_HUMAN" "DHRS4-AS1 C14orf167 PRO1488"
"4604" "DHB11_HUMAN" "HSD17B11 DHRS8 PAN1B PSEC0029 UNQ207/PRO233"
"4605" "DHB12_HUMAN" "HSD17B12"
"4606" "DHB13_HUMAN" "HSD17B13 SCDR9 HMFN0376 UNQ497/PRO1014"
"4607" "DHB14_HUMAN" "HSD17B14 DHRS10 SDR3 UNQ502/PRO474"
"4608" "DHB1_HUMAN" "HSD17B1 E17KSR EDH17B1 EDH17B2 EDHB17"
"4609" "DHB2_HUMAN" "HSD17B2 EDH17B2"
"4610" "DHB3_HUMAN" "HSD17B3 EDH17B3"
"4611" "DHB4_HUMAN" "HSD17B4 EDH17B4"
"4612" "DHB7_HUMAN" "HSD17B7 UNQ2563/PRO6243"
"4613" "DHB8_HUMAN" "HSD17B8 FABGL HKE6 RING2"
"4614" "DHC24_HUMAN" "DHCR24 KIAA0018"
"4615" "DHCR7_HUMAN" "DHCR7 D7SR"
"4616" "DHDDS_HUMAN" "DHDDS HDS"
"4617" "DHDH_HUMAN" "DHDH 2DD"
"4618" "DHE3_HUMAN" "GLUD1 GLUD"
"4619" "DHE4_HUMAN" "GLUD2 GLUDP1"
"4620" "DHH_HUMAN" "DHH"
"4621" "DHI1L_HUMAN" "HSD11B1L HSD3 SCDR10"
"4622" "DHI1_HUMAN" "HSD11B1 HSD11 HSD11L"
"4623" "DHI2_HUMAN" "HSD11B2 HSD11K"
"4624" "DHPR_HUMAN" "QDPR DHPR"
"4625" "DHR11_HUMAN" "DHRS11 UNQ836/PRO1774"
"4626" "DHR12_HUMAN" "DHRS12"
"4627" "DHR13_HUMAN" "DHRS13 UNQ419/PRO853"
"4628" "DHRS1_HUMAN" "DHRS1"
"4629" "DHRS2_HUMAN" "DHRS2"
"4630" "DHRS3_HUMAN" "DHRS3 UNQ2424/PRO4983"
"4631" "DHRS4_HUMAN" "DHRS4 UNQ851/PRO1800"
"4632" "DHRS7_HUMAN" "DHRS7 DHRS7A RETSDR4 CGI-86 UNQ285/PRO3448"
"4633" "DHRS9_HUMAN" "DHRS9 UNQ835/PRO1773"
"4634" "DHRSX_HUMAN" "DHRSX CXorf11 DHRS5X UNQ6508/PRO21433"
"4635" "DHSA_HUMAN" "SDHA SDH2 SDHF"
"4636" "DHSB_HUMAN" "SDHB SDH SDH1"
"4637" "DHSD_HUMAN" "SDHD SDH4"
"4638" "DHSO_HUMAN" "SORD"
"4639" "DHTK1_HUMAN" "DHTKD1 KIAA1630"
"4640" "DHX15_HUMAN" ""
"4641" "DHX16_HUMAN" ""
"4642" "DHX29_HUMAN" "DHX29 DDX29"
